id	score	entropy
F469	1.67329900434554e-05	0.355251080821129
F470	0	0.355267813811172
F471	-0.000517691321660185	0.355785505132832
F472	0	0.355267813811172
F473	-0.000139885259688277	0.355407699070861
F474	4.54385771556653e-05	0.355222375234017
F475	2.33635122583453e-05	0.355244450298914
F476	4.54385771556653e-05	0.355222375234017
F477	0.000225273913569024	0.355042539897603
F478	3.76481408464469e-05	0.355230165670326
F479	1.67329900433999e-05	0.355251080821129
F480	0	0.355267813811172
F481	2.33635122583453e-05	0.355244450298914
F482	0	0.355267813811172
F483	-0.000144906419524582	0.355412720230697
F484	3.32356485102103e-05	0.355234578162662
F485	4.40039279452353e-05	0.355223809883227
F486	0.000165041937833899	0.355102771873338
F487	2.41783387794903e-05	0.355243635472393
F488	9.84656775075421e-05	0.355169348133665
F489	0.000281678051902823	0.354986135759269
F490	4.54385771556653e-05	0.355222375234017
F491	-0.000923744265619697	0.356191558076792
F492	8.75567132351818e-05	0.355180257097937
F493	0	0.355267813811172
F494	0.000368225351273788	0.354899588459898
F495	0.000204979041259989	0.355062834769912
F496	-0.000134135575791006	0.355401949386963
F497	3.11234983742525e-05	0.355236690312798
F498	0.000124145545174426	0.355143668265998
F499	-5.49426818862719e-05	0.355322756493059
F500	0.000141436630977432	0.355126377180195
F501	3.88942373615309e-05	0.355228919573811
F502	6.51826048222448e-05	0.35520263120635
F503	0.000233398966217047	0.355034414844955
F504	6.51826048222448e-05	0.35520263120635
F505	4.43892746321839e-05	0.35522342453654
F506	3.19174583851001e-05	0.355235896352787
F507	-0.000139885259688277	0.355407699070861
F508	0.00017313353582632	0.355094680275346
F509	3.41905679936971e-05	0.355233623243179
F510	1.8349822140773e-05	0.355249463989032
F511	1.77375118727841e-05	0.355250076299299
F512	1.18827669029486e-05	0.355255931044269
F513	0	0.355267813811172
F514	0	0.355267813811172
F515	7.58347826425587e-05	0.35519197902853
F516	4.82746219749863e-05	0.355219539189197
F517	8.61233924842608e-07	0.355266952577247
F518	2.41783387794903e-05	0.355243635472393
F519	0	0.355267813811172
F520	0.000114811773157086	0.355153002038015
F521	-0.000517691321660185	0.355785505132832
F522	4.48223271048986e-06	0.355263331578462
F523	2.49405530506897e-05	0.355242873258122
F524	-0.000131139664717617	0.35539895347589
F525	-0.000858826299617033	0.356126640110789
F526	0	0.355267813811172
F527	1.02292760930656e-05	0.355257584535079
F528	0.000219627564407798	0.355048186246764
F529	0.0004554007361674	0.354812413075005
F530	1.90920656901739e-05	0.355248721745482
F531	-1.75620501465246e-05	0.355285375861319
F532	6.58668754889846e-05	0.355201946935683
F533	4.68604374092019e-05	0.355220953373763
F534	4.6018215854482e-05	0.355221795595318
F535	0	0.355267813811172
F536	-0.000753862611860001	0.356021676423032
F537	0.000561258768974005	0.354706555042198
F538	0.000526306428921819	0.35474150738225
F539	-0.000127257359055166	0.355395071170227
F540	0.000206002323696663	0.355061811487476
F541	-1.94677267301158e-06	0.355269760583845
F542	-0.000107915477996989	0.355375729289169
F543	3.29811850652284e-06	0.355264515692666
F544	0.000164633217591192	0.355103180593581
F545	0.000266222870878796	0.355001590940293
F546	-0.000143839757944741	0.355411653569117
F547	0.000227872550150998	0.355039941261021
F548	0.000149553915394895	0.355118259895777
F549	-0.000120495001994736	0.355388308813167
F550	-2.17900243597025e-05	0.355289603835532
F551	7.15357474895817e-05	0.355196278063683
F552	3.9933051101948e-05	0.35522788076007
F553	-0.000519855164893057	0.355787668976065
F554	0.000519941382311651	0.354747872428861
F555	1.8349822140773e-05	0.355249463989032
F556	-1.91881214981482e-05	0.35528700193267
F557	-0.000923744265619753	0.356191558076792
F558	3.44201610657513e-05	0.355233393650107
F559	2.17832492094838e-05	0.355246030561963
F560	1.07288148283868e-05	0.355257084996344
F561	0.000150253003327383	0.355117560807845
F562	0	0.355267813811172
F563	0	0.355267813811172
F564	0.000309125343713579	0.354958688467459
F565	-0.000437510797670737	0.355705324608843
F566	0.000188902053853968	0.355078911757318
F567	0.00046514251051144	0.354802671300661
F568	0.000407032442380884	0.354860781368791
F569	1.7939934899347e-05	0.355249873876273
F570	0.000313242664093327	0.354954571147079
F571	-0.0005123396411989	0.355780153452371
F572	0.000360637033600175	0.354907176777572
F573	4.43892746321839e-05	0.35522342453654
F574	-2.58471036899133e-05	0.355293660914862
F575	-0.000142387932956178	0.355410201744128
F576	0.000273990683655745	0.354993823127517
F577	0.000256980421038389	0.355010833390134
F578	0.000176942092743326	0.355090871718429
F579	-0.000519855164893057	0.355787668976065
F580	-0.000417428957678934	0.355685242768851
F581	0.000388373537908548	0.354879440273264
F582	0.000538817788001467	0.354728996023171
F583	-0.00145049937437375	0.356718313185546
F584	2.38177777944215e-05	0.355243996033378
F585	-0.000517691321660185	0.355785505132832
F586	-0.000127264579160735	0.355395078390333
F587	0.000172268651232377	0.35509554515994
F588	0.000132705601010474	0.355135108210162
F589	0.000192423544493836	0.355075390266678
F590	0.000188902053853912	0.355078911757318
F591	0.000280546232842904	0.354987267578329
F592	7.15357474895817e-05	0.355196278063683
F593	-6.46871686865724e-06	0.355274282528041
F594	0.000235116550536651	0.355032697260636
F595	0.000266305221993612	0.355001508589179
F596	-0.000504791812615202	0.355772605623787
F597	0.000111513877744551	0.355156299933428
F598	0.000440582965921532	0.354827230845251
F599	6.51826048222448e-05	0.35520263120635
F600	-0.000705594405575272	0.355973408216748
F601	0.000164053285681032	0.355103760525491
F602	0.000139580972267794	0.355128232838904
F603	0.000492425857140766	0.354775387954032
F604	-0.000519855164893057	0.355787668976065
F605	0.000210786191990886	0.355057027619181
F606	0.000306092001563452	0.354961721809609
F607	-0.000113976592077236	0.35538179040325
F608	0.00023251734202917	0.355035296469143
F609	-0.000504791812615313	0.355772605623788
F610	0	0.355267813811172
F611	0.000287844687793803	0.354979969123378
F612	0.000288130848416668	0.354979682962756
F613	0.000214398110045311	0.355053415701127
F614	-6.48930859878383e-05	0.35533270689716
F615	0.000459626527745893	0.354808187283426
F616	0.000354211108841818	0.35491360270233
F617	3.76481408464469e-05	0.355230165670326
F618	-0.00088467105566542	0.356152484866838
F619	-0.000445748342424057	0.355713562153596
F620	-3.59180317727192e-05	0.355303731842945
F621	0.000247458098244557	0.355020355712928
F622	0.000139580972267794	0.355128232838904
F623	6.05694949959434e-05	0.355207244316176
F624	0.000323242947703806	0.354944570863468
F625	0.000238767180410326	0.355029046630762
F626	0.000218655423555592	0.355049158387617
F627	0.000188902053853912	0.355078911757318
F628	0	0.355267813811172
F629	8.75808051098437e-06	0.355259055730661
F630	0	0.355267813811172
F631	0.000279445332971584	0.354988368478201
F632	0.000298351519461504	0.354969462291711
F633	0.000247458098244557	0.355020355712928
F634	0.000179572107289583	0.355088241703883
F635	-0.000517973791077264	0.35578578760225
F636	1.08428719196585e-05	0.355256970939253
F637	0.000126591149327449	0.355141222661845
F638	-0.00134315441596611	0.356610968227138
F639	0.000501378980351186	0.354766434830821
F640	0.000531165178528636	0.354736648632644
F641	-0.000866556783430172	0.356134370594602
F642	1.52994543203833e-05	0.355252514356852
F643	0.000538817788001522	0.354728996023171
F644	0.000435595373616926	0.354832218437555
F645	3.76481408464469e-05	0.355230165670326
F646	0.00047863043644325	0.354789183374729
F647	0.000507637217122436	0.35476017659405
F648	0.000205151722768693	0.355062662088404
F649	0	0.355267813811172
F650	1.22239984828298e-05	0.355255589812689
F651	0.000235492171038298	0.355032321640134
F652	-0.000113976592077347	0.35538179040325
F653	0.000101146232368898	0.355166667578803
F654	0.000206523325716745	0.355061290485456
F655	0.000148939634508294	0.355118874176664
F656	-0.000132258962730225	0.355400072773903
F657	0.000246843627152937	0.355020970184019
F658	-0.000127264579160735	0.355395078390333
F659	0.000136328040954647	0.355131485770218
F660	0.000544446756572003	0.3547233670546
F661	-0.000858757181829595	0.356126570993002
F662	0.000309125343713579	0.354958688467459
F663	0.000432032324741205	0.354835781486431
F664	0.000452032796406709	0.354815781014766
F665	-0.000437510797670737	0.355705324608843
F666	0.000154198767321367	0.355113615043851
F667	0.000266305221993612	0.355001508589179
F668	0.000363131523999694	0.354904682287173
F669	-0.000517973791077153	0.355785787602249
F670	0	0.355267813811172
F671	1.83498221407175e-05	0.355249463989032
F672	0.000508258601490619	0.354759555209682
F673	0.00053852994461917	0.354729283866553
F674	0.00023916680844982	0.355028647002722
F675	5.41176853553482e-05	0.355213696125817
F676	1.8349822140884e-05	0.355249463989031
F677	1.7939934899347e-05	0.355249873876273
F678	-0.000517691321660074	0.355785505132832
F679	-0.000858757181829595	0.356126570993002
F680	-0.000829837073737016	0.356097650884909
F681	-0.00101334173016449	0.356281155541337
F682	0.000661017197022773	0.35460679661415
F683	0.000513163339114275	0.354754650472058
F684	8.8729696624823e-05	0.355179084114547
F685	-0.000175486749145581	0.355443300560318
F686	0.000570611302246282	0.354697202508926
F687	0.000658554115616827	0.354609259695555
F688	0.000333808852936213	0.354934004958236
F689	-0.000468068300165159	0.355735882111337
F690	-0.000400753142093924	0.355668566953266
F691	0.000507167846725776	0.354760645964447
F692	0.000491028541903804	0.354776785269268
F693	0.000107610043711404	0.355160203767461
F694	0.000574918762840881	0.354692895048331
F695	0.000358896187169055	0.354908917624003
F696	0.000474558838292505	0.35479325497288
F697	3.62564218819861e-05	0.35523155738929
F698	0.000436267836320448	0.354831545974852
F699	8.29989398957176e-05	0.355184814871277
F700	0.000354297943579884	0.354913515867592
F701	0.000361822153604585	0.354905991657568
F702	0.000478526158453119	0.354789287652719
F703	0.000428031695950293	0.354839782115222
F704	0.00032384261770968	0.354943971193463
F705	0.000359023481539655	0.354908790329633
F706	0.000432446231559802	0.354835367579612
F707	0.000113244325794237	0.355154569485378
F708	0.000226625684505932	0.355041188126666
F709	-0.000457229197946385	0.355725043009119
F710	-0.00047721529518141	0.355745029106354
F711	-0.000402798619456302	0.355670612430629
F712	0.000317288831831075	0.354950524979341
F713	0.000465881469988161	0.354801932341184
F714	0.000119545874326221	0.355148267936846
F715	0.000270939393356762	0.354996874417816
F716	1.12981996991945e-05	0.355256515611473
F717	0.000105795775628081	0.355162018035544
F718	3.39205606098014e-05	0.355233893250562
F719	1.05886483914852e-05	0.355257225162781
F720	0.000129709213220919	0.355138104597951
F721	0	0.355267813811172
F722	0.000158229588502867	0.355109584222669
F723	2.38177777944215e-05	0.355243996033378
F724	9.93533198928587e-06	0.355257878479183
F725	0	0.355267813811172
F726	2.54861029791997e-05	0.355242327708193
F727	9.12358461530038e-06	0.355258690226557
F728	0	0.355267813811172
F729	0	0.355267813811172
F730	1.07225739325867e-05	0.35525709123724
F731	0	0.355267813811172
F732	0	0.355267813811172
F733	0	0.355267813811172
F734	0	0.355267813811172
F735	0.000118343777743557	0.355149470033429
F736	0.000301457044645681	0.354966356766527
F737	0	0.355267813811172
F738	9.24070853053904e-05	0.355175406725867
F739	2.79811714145595e-05	0.355239832639758
F740	0	0.355267813811172
F741	0.00020652332571669	0.355061290485456
F742	0	0.355267813811172
F743	4.3468575019967e-05	0.355224345236152
F744	2.38177777944215e-05	0.355243996033378
F745	0	0.355267813811172
F746	9.12358461530038e-06	0.355258690226557
F747	0	0.355267813811172
F748	0	0.355267813811172
F749	0	0.355267813811172
F750	9.80288836693877e-06	0.355258010922805
F751	9.12358461530038e-06	0.355258690226557
F752	0	0.355267813811172
F753	3.13117581763889e-05	0.355236502052996
F754	0	0.355267813811172
F755	9.93533198928587e-06	0.355257878479183
F756	0.00028336274434243	0.35498445106683
F757	0.000270166636311853	0.35499764717486
F758	9.8636786310391e-06	0.355257950132541
F759	0.000185170652215072	0.355082643158957
F760	9.77052286149638e-06	0.355258043288311
F761	0	0.355267813811172
F762	0.000259951080729126	0.355007862730443
F763	0	0.355267813811172
F764	8.53959648300928e-05	0.355182417846342
F765	3.19174583851001e-05	0.355235896352787
F766	9.93533198928587e-06	0.355257878479183
F767	0	0.355267813811172
F768	2.55185376847322e-05	0.355242295273488
F769	9.1235846153559e-06	0.355258690226557
F770	0	0.355267813811172
F771	6.46869598890376e-05	0.355203126851283
F772	0	0.355267813811172
F773	0	0.355267813811172
F774	1.02292760930656e-05	0.355257584535079
F775	0	0.355267813811172
F776	0	0.355267813811172
F777	0.000334933499429479	0.354932880311743
F778	0.00038123295402881	0.354886580857143
F779	1.12981996991945e-05	0.355256515611473
F780	0.000136976282420265	0.355130837528752
F781	3.39205606098569e-05	0.355233893250562
F782	1.05886483915962e-05	0.355257225162781
F783	0.000190924414079141	0.355076889397093
F784	0	0.355267813811172
F785	0.000158229588502867	0.355109584222669
F786	2.38177777944215e-05	0.355243996033378
F787	9.93533198928587e-06	0.355257878479183
F788	0	0.355267813811172
F789	2.54861029791997e-05	0.355242327708193
F790	9.12358461530038e-06	0.355258690226557
F791	0	0.355267813811172
F792	0	0.355267813811172
F793	1.07225739325867e-05	0.35525709123724
F794	0	0.355267813811172
F795	0	0.355267813811172
F796	0	0.355267813811172
F797	0	0.355267813811172
F798	0.00032877704695855	0.354939036764214
F799	0.000414889213358804	0.354852924597813
F800	0	0.355267813811172
F801	0.000123632525055151	0.355144181286117
F802	2.7981171414504e-05	0.355239832639758
F803	0	0.355267813811172
F804	0.000281399707423413	0.354986414103749
F805	0	0.355267813811172
F806	4.34685750200225e-05	0.355224345236152
F807	2.38177777944215e-05	0.355243996033378
F808	0	0.355267813811172
F809	9.12358461530038e-06	0.355258690226557
F810	0	0.355267813811172
F811	0	0.355267813811172
F812	0	0.355267813811172
F813	9.80288836693877e-06	0.355258010922805
F814	9.1235846153559e-06	0.355258690226557
F815	0	0.355267813811172
F816	3.13117581763889e-05	0.355236502052996
F817	0	0.355267813811172
F818	9.93533198928587e-06	0.355257878479183
F819	0.000357345662789166	0.354910468148383
F820	0.000423350050403504	0.354844463760769
F821	9.8636786310391e-06	0.355257950132541
F822	0.000213651636922829	0.355054162174249
F823	9.77052286155189e-06	0.355258043288311
F824	0	0.355267813811172
F825	0.000307324941812848	0.354960488869359
F826	0	0.355267813811172
F827	8.53959648300928e-05	0.355182417846342
F828	3.19174583851001e-05	0.355235896352787
F829	9.93533198928587e-06	0.355257878479183
F830	0	0.355267813811172
F831	2.55185376847322e-05	0.355242295273488
F832	9.12358461530038e-06	0.355258690226557
F833	0	0.355267813811172
F834	6.46869598890376e-05	0.355203126851283
F835	0	0.355267813811172
F836	0	0.355267813811172
F837	1.02292760930656e-05	0.355257584535079
F838	0	0.355267813811172
F839	0	0.355267813811172
F840	0.000321025967342625	0.35494678784383
F841	0.000254822019539525	0.355012991791633
F842	0	0.355267813811172
F843	1.24097192926165e-05	0.35525540409188
F844	9.23367873412184e-06	0.355258580132438
F845	0	0.355267813811172
F846	3.5316977063049e-05	0.355232496834109
F847	0	0.355267813811172
F848	0	0.355267813811172
F849	9.23367873412184e-06	0.355258580132438
F850	0	0.355267813811172
F851	0	0.355267813811172
F852	0	0.355267813811172
F853	0	0.355267813811172
F854	0	0.355267813811172
F855	0	0.355267813811172
F856	0	0.355267813811172
F857	0	0.355267813811172
F858	9.23367873412184e-06	0.355258580132438
F859	0	0.355267813811172
F860	0	0.355267813811172
F861	0.000279216403795635	0.354988597407377
F862	0.000251868755077878	0.355015945056094
F863	0	0.355267813811172
F864	1.24097192926165e-05	0.35525540409188
F865	9.23367873412184e-06	0.355258580132438
F866	0	0.355267813811172
F867	4.72808335661434e-05	0.355220532977606
F868	0	0.355267813811172
F869	0	0.355267813811172
F870	9.23367873417735e-06	0.355258580132438
F871	0	0.355267813811172
F872	0	0.355267813811172
F873	0	0.355267813811172
F874	0	0.355267813811172
F875	0	0.355267813811172
F876	0	0.355267813811172
F877	0	0.355267813811172
F878	0	0.355267813811172
F879	9.23367873417735e-06	0.355258580132438
F880	0	0.355267813811172
F881	0	0.355267813811172
